lot_area,over_qual,over_cond,age_home_at_sale,age_remodel_at_sale,tot_bsmt_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bed_abvgr,enc_porch,mon_sold,yr_sold,lot_area over_qual,lot_area over_cond,lot_area age_home_at_sale,lot_area age_remodel_at_sale,lot_area tot_bsmt_sf,lot_area gr_liv_area,lot_area bsmt_full_bath,lot_area bsmt_half_bath,lot_area full_bath,lot_area half_bath,lot_area bed_abvgr,lot_area enc_porch,lot_area mon_sold,lot_area yr_sold,over_qual over_cond,over_qual age_home_at_sale,over_qual age_remodel_at_sale,over_qual tot_bsmt_sf,over_qual gr_liv_area,over_qual bsmt_full_bath,over_qual bsmt_half_bath,over_qual full_bath,over_qual half_bath,over_qual bed_abvgr,over_qual enc_porch,over_qual mon_sold,over_qual yr_sold,over_cond age_home_at_sale,over_cond age_remodel_at_sale,over_cond tot_bsmt_sf,over_cond gr_liv_area,over_cond bsmt_full_bath,over_cond bsmt_half_bath,over_cond full_bath,over_cond half_bath,over_cond bed_abvgr,over_cond enc_porch,over_cond mon_sold,over_cond yr_sold,age_home_at_sale age_remodel_at_sale,age_home_at_sale tot_bsmt_sf,age_home_at_sale gr_liv_area,age_home_at_sale bsmt_full_bath,age_home_at_sale bsmt_half_bath,age_home_at_sale full_bath,age_home_at_sale half_bath,age_home_at_sale bed_abvgr,age_home_at_sale enc_porch,age_home_at_sale mon_sold,age_home_at_sale yr_sold,age_remodel_at_sale tot_bsmt_sf,age_remodel_at_sale gr_liv_area,age_remodel_at_sale bsmt_full_bath,age_remodel_at_sale bsmt_half_bath,age_remodel_at_sale full_bath,age_remodel_at_sale half_bath,age_remodel_at_sale bed_abvgr,age_remodel_at_sale enc_porch,age_remodel_at_sale mon_sold,age_remodel_at_sale yr_sold,tot_bsmt_sf gr_liv_area,tot_bsmt_sf bsmt_full_bath,tot_bsmt_sf bsmt_half_bath,tot_bsmt_sf full_bath,tot_bsmt_sf half_bath,tot_bsmt_sf bed_abvgr,tot_bsmt_sf enc_porch,tot_bsmt_sf mon_sold,tot_bsmt_sf yr_sold,gr_liv_area bsmt_full_bath,gr_liv_area bsmt_half_bath,gr_liv_area full_bath,gr_liv_area half_bath,gr_liv_area bed_abvgr,gr_liv_area enc_porch,gr_liv_area mon_sold,gr_liv_area yr_sold,bsmt_full_bath bsmt_half_bath,bsmt_full_bath full_bath,bsmt_full_bath half_bath,bsmt_full_bath bed_abvgr,bsmt_full_bath enc_porch,bsmt_full_bath mon_sold,bsmt_full_bath yr_sold,bsmt_half_bath full_bath,bsmt_half_bath half_bath,bsmt_half_bath bed_abvgr,bsmt_half_bath enc_porch,bsmt_half_bath mon_sold,bsmt_half_bath yr_sold,full_bath half_bath,full_bath bed_abvgr,full_bath enc_porch,full_bath mon_sold,full_bath yr_sold,half_bath bed_abvgr,half_bath enc_porch,half_bath mon_sold,half_bath yr_sold,bed_abvgr enc_porch,bed_abvgr mon_sold,bed_abvgr yr_sold,enc_porch mon_sold,enc_porch yr_sold,mon_sold yr_sold,ms_subclass_30,ms_subclass_40,ms_subclass_45,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_75,ms_subclass_80,ms_subclass_85,ms_subclass_90,ms_subclass_120,ms_subclass_150,ms_subclass_160,ms_subclass_180,ms_subclass_190,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,util_NoSeWa,util_NoSewr,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neigh_Blueste,neigh_BrDale,neigh_BrkSide,neigh_ClearCr,neigh_CollgCr,neigh_Crawfor,neigh_Edwards,neigh_Gilbert,neigh_Greens,neigh_GrnHill,neigh_IDOTRR,neigh_Landmrk,neigh_MeadowV,neigh_Mitchel,neigh_NAmes,neigh_NPkVill,neigh_NWAmes,neigh_NoRidge,neigh_NridgHt,neigh_OldTown,neigh_SWISU,neigh_Sawyer,neigh_SawyerW,neigh_Somerst,neigh_StoneBr,neigh_Timber,neigh_Veenker,bld_type_2fmCon,bld_type_Duplex,bld_type_Twnhs,bld_type_TwnhsE,hs_style_1.5Unf,hs_style_1Story,hs_style_2.5Fin,hs_style_2.5Unf,hs_style_2Story,hs_style_SFoyer,hs_style_SLvl,ext_qual_Fa,ext_qual_Gd,ext_qual_TA,ext_cond_Fa,ext_cond_Gd,ext_cond_Po,ext_cond_TA,bsmt_cond_Fa,bsmt_cond_Gd,bsmt_cond_NA,bsmt_cond_Po,bsmt_cond_TA,heat_qc_Fa,heat_qc_Gd,heat_qc_Po,heat_qc_TA,cen_air_Y,kit_qual_Fa,kit_qual_Gd,kit_qual_Po,kit_qual_TA,funct_Maj2,funct_Min1,funct_Min2,funct_Mod,funct_Sal,funct_Sev,funct_Typ,garag_type_Attchd,garag_type_Basment,garag_type_BuiltIn,garag_type_CarPort,garag_type_Detchd,garag_type_NA,pool_qc_Fa,pool_qc_Gd,pool_qc_NA,pool_qc_TA,misc_feat_Gar2,misc_feat_NA,misc_feat_Othr,misc_feat_Shed,misc_feat_TenC,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_VWD,sale_type_WD 
9600.0,5.0,7.0,69.0,59.0,728.0,1308.0,1.0,0.0,1.0,1.0,2.0,0.0,6.0,2009.0,48000.0,67200.0,662400.0,566400.0,6988800.0,12556800.0,9600.0,0.0,9600.0,9600.0,19200.0,0.0,57600.0,19286400.0,35.0,345.0,295.0,3640.0,6540.0,5.0,0.0,5.0,5.0,10.0,0.0,30.0,10045.0,483.0,413.0,5096.0,9156.0,7.0,0.0,7.0,7.0,14.0,0.0,42.0,14063.0,4071.0,50232.0,90252.0,69.0,0.0,69.0,69.0,138.0,0.0,414.0,138621.0,42952.0,77172.0,59.0,0.0,59.0,59.0,118.0,0.0,354.0,118531.0,952224.0,728.0,0.0,728.0,728.0,1456.0,0.0,4368.0,1462552.0,1308.0,0.0,1308.0,1308.0,2616.0,0.0,7848.0,2627772.0,0.0,1.0,1.0,2.0,0.0,6.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,2009.0,2.0,0.0,6.0,2009.0,0.0,12.0,4018.0,0.0,0.0,12054.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14175.0,5.0,5.0,51.0,9.0,1240.0,1375.0,1.0,0.0,1.0,0.0,3.0,0.0,12.0,2007.0,70875.0,70875.0,722925.0,127575.0,17577000.0,19490625.0,14175.0,0.0,14175.0,0.0,42525.0,0.0,170100.0,28449225.0,25.0,255.0,45.0,6200.0,6875.0,5.0,0.0,5.0,0.0,15.0,0.0,60.0,10035.0,255.0,45.0,6200.0,6875.0,5.0,0.0,5.0,0.0,15.0,0.0,60.0,10035.0,459.0,63240.0,70125.0,51.0,0.0,51.0,0.0,153.0,0.0,612.0,102357.0,11160.0,12375.0,9.0,0.0,9.0,0.0,27.0,0.0,108.0,18063.0,1705000.0,1240.0,0.0,1240.0,0.0,3720.0,0.0,14880.0,2488680.0,1375.0,0.0,1375.0,0.0,4125.0,0.0,16500.0,2759625.0,0.0,1.0,0.0,3.0,0.0,12.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,2007.0,0.0,0.0,0.0,0.0,0.0,36.0,6021.0,0.0,0.0,24084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14277.0,8.0,5.0,4.0,4.0,1317.0,2385.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,2007.0,114216.0,71385.0,57108.0,57108.0,18802809.0,34050645.0,14277.0,0.0,28554.0,14277.0,42831.0,0.0,14277.0,28653939.0,40.0,32.0,32.0,10536.0,19080.0,8.0,0.0,16.0,8.0,24.0,0.0,8.0,16056.0,20.0,20.0,6585.0,11925.0,5.0,0.0,10.0,5.0,15.0,0.0,5.0,10035.0,16.0,5268.0,9540.0,4.0,0.0,8.0,4.0,12.0,0.0,4.0,8028.0,5268.0,9540.0,4.0,0.0,8.0,4.0,12.0,0.0,4.0,8028.0,3141045.0,1317.0,0.0,2634.0,1317.0,3951.0,0.0,1317.0,2643219.0,2385.0,0.0,4770.0,2385.0,7155.0,0.0,2385.0,4786695.0,0.0,2.0,1.0,3.0,0.0,1.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,4014.0,3.0,0.0,1.0,2007.0,0.0,3.0,6021.0,0.0,0.0,2007.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9000.0,5.0,5.0,34.0,34.0,896.0,1792.0,0.0,0.0,2.0,2.0,4.0,0.0,6.0,2008.0,45000.0,45000.0,306000.0,306000.0,8064000.0,16128000.0,0.0,0.0,18000.0,18000.0,36000.0,0.0,54000.0,18072000.0,25.0,170.0,170.0,4480.0,8960.0,0.0,0.0,10.0,10.0,20.0,0.0,30.0,10040.0,170.0,170.0,4480.0,8960.0,0.0,0.0,10.0,10.0,20.0,0.0,30.0,10040.0,1156.0,30464.0,60928.0,0.0,0.0,68.0,68.0,136.0,0.0,204.0,68272.0,30464.0,60928.0,0.0,0.0,68.0,68.0,136.0,0.0,204.0,68272.0,1605632.0,0.0,0.0,1792.0,1792.0,3584.0,0.0,5376.0,1799168.0,0.0,0.0,3584.0,3584.0,7168.0,0.0,10752.0,3598336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,12.0,4016.0,8.0,0.0,12.0,4016.0,0.0,24.0,8032.0,0.0,0.0,12048.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13693.0,8.0,5.0,1.0,1.0,2418.0,2464.0,1.0,0.0,2.0,1.0,4.0,0.0,8.0,2008.0,109544.0,68465.0,13693.0,13693.0,33109674.0,33739552.0,13693.0,0.0,27386.0,13693.0,54772.0,0.0,109544.0,27495544.0,40.0,8.0,8.0,19344.0,19712.0,8.0,0.0,16.0,8.0,32.0,0.0,64.0,16064.0,5.0,5.0,12090.0,12320.0,5.0,0.0,10.0,5.0,20.0,0.0,40.0,10040.0,1.0,2418.0,2464.0,1.0,0.0,2.0,1.0,4.0,0.0,8.0,2008.0,2418.0,2464.0,1.0,0.0,2.0,1.0,4.0,0.0,8.0,2008.0,5957952.0,2418.0,0.0,4836.0,2418.0,9672.0,0.0,19344.0,4855344.0,2464.0,0.0,4928.0,2464.0,9856.0,0.0,19712.0,4947712.0,0.0,2.0,1.0,4.0,0.0,8.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,16.0,4016.0,4.0,0.0,8.0,2008.0,0.0,32.0,8032.0,0.0,0.0,16064.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3635.0,7.0,5.0,2.0,2.0,1386.0,1569.0,0.0,1.0,2.0,0.0,1.0,0.0,5.0,2009.0,25445.0,18175.0,7270.0,7270.0,5038110.0,5703315.0,0.0,3635.0,7270.0,0.0,3635.0,0.0,18175.0,7302715.0,35.0,14.0,14.0,9702.0,10983.0,0.0,7.0,14.0,0.0,7.0,0.0,35.0,14063.0,10.0,10.0,6930.0,7845.0,0.0,5.0,10.0,0.0,5.0,0.0,25.0,10045.0,4.0,2772.0,3138.0,0.0,2.0,4.0,0.0,2.0,0.0,10.0,4018.0,2772.0,3138.0,0.0,2.0,4.0,0.0,2.0,0.0,10.0,4018.0,2174634.0,0.0,1386.0,2772.0,0.0,1386.0,0.0,6930.0,2784474.0,0.0,1569.0,3138.0,0.0,1569.0,0.0,7845.0,3152121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,2009.0,0.0,2.0,0.0,10.0,4018.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,0.0,0.0,10045.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10933.0,9.0,5.0,0.0,0.0,1555.0,1680.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,2009.0,98397.0,54665.0,0.0,0.0,17000815.0,18367440.0,10933.0,0.0,10933.0,10933.0,10933.0,0.0,76531.0,21964397.0,45.0,0.0,0.0,13995.0,15120.0,9.0,0.0,9.0,9.0,9.0,0.0,63.0,18081.0,0.0,0.0,7775.0,8400.0,5.0,0.0,5.0,5.0,5.0,0.0,35.0,10045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2612400.0,1555.0,0.0,1555.0,1555.0,1555.0,0.0,10885.0,3123995.0,1680.0,0.0,1680.0,1680.0,1680.0,0.0,11760.0,3375120.0,0.0,1.0,1.0,1.0,0.0,7.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,2009.0,1.0,0.0,7.0,2009.0,0.0,7.0,2009.0,0.0,0.0,14063.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8450.0,7.0,5.0,4.0,4.0,1337.0,1337.0,1.0,0.0,2.0,0.0,3.0,0.0,10.0,2007.0,59150.0,42250.0,33800.0,33800.0,11297650.0,11297650.0,8450.0,0.0,16900.0,0.0,25350.0,0.0,84500.0,16959150.0,35.0,28.0,28.0,9359.0,9359.0,7.0,0.0,14.0,0.0,21.0,0.0,70.0,14049.0,20.0,20.0,6685.0,6685.0,5.0,0.0,10.0,0.0,15.0,0.0,50.0,10035.0,16.0,5348.0,5348.0,4.0,0.0,8.0,0.0,12.0,0.0,40.0,8028.0,5348.0,5348.0,4.0,0.0,8.0,0.0,12.0,0.0,40.0,8028.0,1787569.0,1337.0,0.0,2674.0,0.0,4011.0,0.0,13370.0,2683359.0,1337.0,0.0,2674.0,0.0,4011.0,0.0,13370.0,2683359.0,0.0,2.0,0.0,3.0,0.0,10.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,20.0,4014.0,0.0,0.0,0.0,0.0,0.0,30.0,6021.0,0.0,0.0,20070.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8550.0,6.0,8.0,72.0,56.0,816.0,816.0,1.0,0.0,1.0,0.0,2.0,40.0,7.0,2006.0,51300.0,68400.0,615600.0,478800.0,6976800.0,6976800.0,8550.0,0.0,8550.0,0.0,17100.0,342000.0,59850.0,17151300.0,48.0,432.0,336.0,4896.0,4896.0,6.0,0.0,6.0,0.0,12.0,240.0,42.0,12036.0,576.0,448.0,6528.0,6528.0,8.0,0.0,8.0,0.0,16.0,320.0,56.0,16048.0,4032.0,58752.0,58752.0,72.0,0.0,72.0,0.0,144.0,2880.0,504.0,144432.0,45696.0,45696.0,56.0,0.0,56.0,0.0,112.0,2240.0,392.0,112336.0,665856.0,816.0,0.0,816.0,0.0,1632.0,32640.0,5712.0,1636896.0,816.0,0.0,816.0,0.0,1632.0,32640.0,5712.0,1636896.0,0.0,1.0,0.0,2.0,40.0,7.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,7.0,2006.0,0.0,0.0,0.0,0.0,80.0,14.0,4012.0,280.0,80240.0,14042.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12182.0,7.0,5.0,5.0,5.0,1541.0,1541.0,0.0,0.0,2.0,0.0,3.0,0.0,5.0,2010.0,85274.0,60910.0,60910.0,60910.0,18772462.0,18772462.0,0.0,0.0,24364.0,0.0,36546.0,0.0,60910.0,24485820.0,35.0,35.0,35.0,10787.0,10787.0,0.0,0.0,14.0,0.0,21.0,0.0,35.0,14070.0,25.0,25.0,7705.0,7705.0,0.0,0.0,10.0,0.0,15.0,0.0,25.0,10050.0,25.0,7705.0,7705.0,0.0,0.0,10.0,0.0,15.0,0.0,25.0,10050.0,7705.0,7705.0,0.0,0.0,10.0,0.0,15.0,0.0,25.0,10050.0,2374681.0,0.0,0.0,3082.0,0.0,4623.0,0.0,7705.0,3097410.0,0.0,0.0,3082.0,0.0,4623.0,0.0,7705.0,3097410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,4020.0,0.0,0.0,0.0,0.0,0.0,15.0,6030.0,0.0,0.0,10050.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6120.0,4.0,7.0,74.0,14.0,884.0,1573.0,0.0,0.0,1.0,0.0,3.0,54.0,7.0,2009.0,24480.0,42840.0,452880.0,85680.0,5410080.0,9626760.0,0.0,0.0,6120.0,0.0,18360.0,330480.0,42840.0,12295080.0,28.0,296.0,56.0,3536.0,6292.0,0.0,0.0,4.0,0.0,12.0,216.0,28.0,8036.0,518.0,98.0,6188.0,11011.0,0.0,0.0,7.0,0.0,21.0,378.0,49.0,14063.0,1036.0,65416.0,116402.0,0.0,0.0,74.0,0.0,222.0,3996.0,518.0,148666.0,12376.0,22022.0,0.0,0.0,14.0,0.0,42.0,756.0,98.0,28126.0,1390532.0,0.0,0.0,884.0,0.0,2652.0,47736.0,6188.0,1775956.0,0.0,0.0,1573.0,0.0,4719.0,84942.0,11011.0,3160157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,54.0,7.0,2009.0,0.0,0.0,0.0,0.0,162.0,21.0,6027.0,378.0,108486.0,14063.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10800.0,4.0,7.0,60.0,13.0,832.0,1461.0,0.0,0.0,2.0,0.0,4.0,0.0,8.0,2009.0,43200.0,75600.0,648000.0,140400.0,8985600.0,15778800.0,0.0,0.0,21600.0,0.0,43200.0,0.0,86400.0,21697200.0,28.0,240.0,52.0,3328.0,5844.0,0.0,0.0,8.0,0.0,16.0,0.0,32.0,8036.0,420.0,91.0,5824.0,10227.0,0.0,0.0,14.0,0.0,28.0,0.0,56.0,14063.0,780.0,49920.0,87660.0,0.0,0.0,120.0,0.0,240.0,0.0,480.0,120540.0,10816.0,18993.0,0.0,0.0,26.0,0.0,52.0,0.0,104.0,26117.0,1215552.0,0.0,0.0,1664.0,0.0,3328.0,0.0,6656.0,1671488.0,0.0,0.0,2922.0,0.0,5844.0,0.0,11688.0,2935149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,16.0,4018.0,0.0,0.0,0.0,0.0,0.0,32.0,8036.0,0.0,0.0,16072.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12760.0,6.0,5.0,34.0,34.0,1958.0,2048.0,0.0,0.0,3.0,0.0,5.0,0.0,3.0,2010.0,76560.0,63800.0,433840.0,433840.0,24984080.0,26132480.0,0.0,0.0,38280.0,0.0,63800.0,0.0,38280.0,25647600.0,30.0,204.0,204.0,11748.0,12288.0,0.0,0.0,18.0,0.0,30.0,0.0,18.0,12060.0,170.0,170.0,9790.0,10240.0,0.0,0.0,15.0,0.0,25.0,0.0,15.0,10050.0,1156.0,66572.0,69632.0,0.0,0.0,102.0,0.0,170.0,0.0,102.0,68340.0,66572.0,69632.0,0.0,0.0,102.0,0.0,170.0,0.0,102.0,68340.0,4009984.0,0.0,0.0,5874.0,0.0,9790.0,0.0,5874.0,3935580.0,0.0,0.0,6144.0,0.0,10240.0,0.0,6144.0,4116480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,9.0,6030.0,0.0,0.0,0.0,0.0,0.0,15.0,10050.0,0.0,0.0,6030.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7655.0,6.0,5.0,14.0,13.0,903.0,1642.0,0.0,0.0,2.0,1.0,3.0,0.0,7.0,2007.0,45930.0,38275.0,107170.0,99515.0,6912465.0,12569510.0,0.0,0.0,15310.0,7655.0,22965.0,0.0,53585.0,15363585.0,30.0,84.0,78.0,5418.0,9852.0,0.0,0.0,12.0,6.0,18.0,0.0,42.0,12042.0,70.0,65.0,4515.0,8210.0,0.0,0.0,10.0,5.0,15.0,0.0,35.0,10035.0,182.0,12642.0,22988.0,0.0,0.0,28.0,14.0,42.0,0.0,98.0,28098.0,11739.0,21346.0,0.0,0.0,26.0,13.0,39.0,0.0,91.0,26091.0,1482726.0,0.0,0.0,1806.0,903.0,2709.0,0.0,6321.0,1812321.0,0.0,0.0,3284.0,1642.0,4926.0,0.0,11494.0,3295494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,14.0,4014.0,3.0,0.0,7.0,2007.0,0.0,21.0,6021.0,0.0,0.0,14049.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
